"","freq","word"
"8526",1,"комедииспектакль18шоумюзиклтеатр"
"8527",1,"детям12искусстводетскиетанцы"
"8528",1,"развлечениямотоспорт"
"8529",1,"airпраздникиfreeгородские"
"8530",1,"фестивалиреконструкциягородские"
"8531",1,"фолк6концертыдетские"
"8532",1,"друзьямиэкспериментальное"
"8533",1,"театринтересное12перфомансфестивали"
"8534",1,"мастерствофестивали"
"8535",1,"спортзнанияреконструкцияактерское"
"8536",1,"фестивалиискусстворукоделиетанцыfreeистория"
"8537",1,"детям6рисунок"
"8538",1,"иллюстрацияистория"
"8539",1,"презентациизнаниясовременное"
"8540",1,"развлеченияшоу6"
"8541",1,"freeигрынастольные"
"8542",1,"игры12игры"
"8543",1,"комедииопераспектакльбомарше12театр"
"8544",1,"семьейганс"
"8545",1,"театрвсей"
"8546",1,"интересамзнанияhandmadeуроки"
"8547",1,"рукамиfreeярмарки"
"8548",1,"творчестварукоделиесвоими"
"8549",1,"творчествоклубы"
"8550",1,"airйогаfre"
"8551",1,"подросткидраматические"
"8552",1,"наукивстречи12знания"
"8553",1,"знаниямузыкадизайнигры"
"8554",1,"фестивалиискусствоfree"
"8555",1,"фестивалидетскиевыходные"
"8556",1,"развлечениявыставки18"
"8557",1,"фотошоу"
"8558",1,"искусствовыставкияпония"
"8559",1,"рокнролл18танцевальнаяпопмузыкавечеринкипотанцевать"
"8560",1,"легенды"
"8561",1,"петербурга18джаз"
"8562",1,"18игры"
"8563",1,"развлеченияакцииигрыfreeскидки"
"8564",1,"18другоеальтернативаметалконцерты"
"8565",1,"перфомансспектакльбалеттеатр"
"8566",1,"фолкдругое12фестивали"
"8567",1,"оркестрконцертыблаготворительность"
"8568",1,"рокнролл18попмузыкаконцертыкаверы"
"8569",1,"90х18танцевальнаяконцертывечеринкипотанцевать"
"8570",1,"6операспектаклькомедиитеатр"
"8571",1,"хипхопальтернативаконцертыэлектроника"
"8572",1,"игры18встречиигры"
"8573",1,"апгородские18благотворительностьфестивали"
"8574",1,"пин"
"8575",1,"тенденцииэтноярмарки"
"8576",1,"фестивалимифологиямодные"
"8577",1,"ярмаркиготика"
"8578",1,"airпраздникишоу"
"8579",1,"детямискусствоконцерты6классическая"
"8580",1,"фолкдругоедетские"
"8581",1,"индиконцерты18джаз"
"8582",1,"другоедиско18концертытанцевальная"
"8583",1,"онегин16балетспектакльэкспериментальный"
"8584",1,"театрпушкинхореографические"
"8585",1,"16знанияпсихологияискусство"
"8586",1,"фестивализнания16"
"8587",1,"наукиfreeзнания16искусство"
"8588",1,"18концертыальтернативаэлектронная"
"8589",1,"развлеченияэкособытиянастольные"
"8590",1,"экспортигрыигры"
"8591",1,"18концертыfreeпраздникидругое"
"8592",1,"12высокая"
"8593",1,"интересаммодазнанияfree"
"8594",1,"модаклубы"
"8595",1,"детяммафияигры"
"8596",1,"развлечениямода6выставкиодежда"
"8597",1,"детямспектакльбарон"
"8598",1,"мюнхгаузендетские"
"8599",1,"фотография12встречизнанияфотособытия"
"8600",1,"развлеченияанглийскийзнанияfreeязыки"
"8601",1,"наукивечеромзнаниялев"
"8602",1,"толстойfree"
"8603",1,"airмузыкайогафестивали"
"8604",1,"представленияярмарки"
"8605",1,"театртанцыцирковые"
"8606",1,"пушкин6операспектакльтеатр"
"8607",1,"freeакциипраздники"
"8608",1,"благотворительностьигрыс"
"8609",1,"квестыдетям"
"8610",1,"развлечения6городские"
"8611",1,"игрыотметить"
"8612",1,"рожденияспорт"
"8613",1,"семьейскалолазаниеигры"
"8614",1,"фестивалифлешмобыfreeдетские"
"8615",1,"16тренинги"
"8616",1,"женщинакциискидкизнанияличные"
"8617",1,"скидкивелосипедакции"
"8618",1,"фотографияфотознания16"
"8619",1,"бизнесаopen"
"8620",1,"детямархитектура"
"8621",1,"дизайнвыставкидетскиецветы"
"8622",1,"12кинофестивали"
"8623",1,"развлеченияпрезентацииfree"
"8624",1,"велосипедмотоспортмотоциклыспорт"
"8625",1,"развлечения18freeквадроциклы"
"8626",1,"скульптуравыставкидетскиевыставки"
"8627",1,"городскиеконцертывстречи12экскурсии"
"8628",1,"отдых6благотворительность"
"8629",1,"игрушки"
"8630",1,"ярмаркимягкие"
"8631",1,"фестивалиночькино"
"8632",1,"экскурсиискидкиакциитематические"
"8633",1,"рокнроллвечеринкипотанцеватьтанцевальнаяэлектронная"
"8634",1,"фестивали12другое"
"8635",1,"музыка18альтернативарок"
"8636",1,"18губная"
"8637",1,"авторскиеночьночныеэкскурсиипраздникиавтобусные"
"8638",1,"фестивалиfree14городские"
